UF,codigo_municipio,municipio,baixo_peso,eutrofico,sobrepeso,obesidade_G_1,obesidade_G_2,obesidade_G_3,magreza_acentuada,magreza,obesidade,obesidade_grave,total,SEXO,ANO,fase_vida
SC,420260,BOM RETIRO,0,0,59,0,0,0,2,8,34,4,335,Masc,2017,adolescente
SC,420245,BOMBINHAS,0,0,41,0,0,0,4,4,39,8,277,Masc,2017,adolescente
SC,420270,BOTUVERA,0,0,28,0,0,0,0,2,10,0,133,Masc,2017,adolescente
SC,420280,BRACO DO NORTE,0,0,52,0,0,0,2,8,36,10,290,Masc,2017,adolescente
SC,420285,BRACO DO TROMBUDO,0,0,37,0,0,0,4,0,16,6,188,Masc,2017,adolescente
SC,420287,BRUNOPOLIS,0,0,0,0,0,0,0,0,0,0,4,Masc,2017,adolescente
SC,420290,BRUSQUE,0,0,146,0,0,0,3,10,93,24,678,Masc,2017,adolescente
SC,420300,CACADOR,0,0,156,0,0,0,8,34,113,36,1175,Masc,2017,adolescente
SC,420310,CAIBI,0,0,49,0,0,0,0,2,22,4,236,Masc,2017,adolescente
SC,420315,CALMON,0,0,38,0,0,0,0,6,19,4,193,Masc,2017,adolescente
SC,420320,CAMBORIU,0,0,19,0,0,0,0,7,17,0,69,Masc,2017,adolescente
SC,420330,CAMPO ALEGRE,0,0,25,0,0,0,0,2,8,2,89,Masc,2017,adolescente
SC,420340,CAMPO BELO DO SUL,0,0,20,0,0,0,1,4,17,8,129,Masc,2017,adolescente
SC,420350,CAMPO ERE,0,0,30,0,0,0,0,2,20,20,139,Masc,2017,adolescente
SC,420360,CAMPOS NOVOS,0,0,55,0,0,0,2,8,22,15,336,Masc,2017,adolescente
SC,420370,CANELINHA,0,0,54,0,0,0,6,7,34,17,400,Masc,2017,adolescente
SC,420380,CANOINHAS,0,0,2,0,0,0,2,0,2,4,15,Masc,2017,adolescente
SC,420325,CAPAO ALTO,0,0,14,0,0,0,0,0,8,0,87,Masc,2017,adolescente
SC,420390,CAPINZAL,0,0,8,0,0,0,0,0,0,0,16,Masc,2017,adolescente
SC,420395,CAPIVARI DE BAIXO,0,0,27,0,0,0,0,2,11,0,121,Masc,2017,adolescente
SC,420400,CATANDUVAS,0,0,43,0,0,0,2,4,14,8,238,Masc,2017,adolescente
SC,420410,CAXAMBU DO SUL,0,0,52,0,0,0,0,10,26,6,238,Masc,2017,adolescente
SC,420415,CELSO RAMOS,0,0,13,0,0,0,0,2,7,1,62,Masc,2017,adolescente
SC,420417,CERRO NEGRO,0,0,2,0,0,0,0,0,2,2,15,Masc,2017,adolescente
SC,420419,CHAPADAO DO LAGEADO,0,0,6,0,0,0,0,0,2,0,28,Masc,2017,adolescente
SC,420420,CHAPECO,0,0,866,0,0,0,31,105,585,151,4677,Masc,2017,adolescente
SC,420425,COCAL DO SUL,0,0,261,0,0,0,14,21,111,35,1175,Masc,2017,adolescente
SC,420430,CONCORDIA,0,0,171,0,0,0,6,28,92,28,938,Masc,2017,adolescente
SC,420435,CORDILHEIRA ALTA,0,0,9,0,0,0,0,0,10,7,46,Masc,2017,adolescente
SC,420440,CORONEL FREITAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SC,420445,CORONEL MARTINS,0,0,7,0,0,0,2,0,9,4,43,Masc,2017,adolescente
SC,420455,CORREIA PINTO,0,0,18,0,0,0,0,0,8,5,104,Masc,2017,adolescente
SC,420450,CORUPA,0,0,74,0,0,0,4,4,45,19,396,Masc,2017,adolescente
SC,420460,CRICIUMA,0,0,719,0,0,0,35,113,427,117,3844,Masc,2017,adolescente
SC,420470,CUNHA PORA,0,0,136,0,0,0,5,20,61,13,751,Masc,2017,adolescente
SC,420475,CUNHATAI,0,0,20,0,0,0,0,2,12,0,99,Masc,2017,adolescente
SC,420480,CURITIBANOS,0,0,331,0,0,0,30,41,125,33,1644,Masc,2017,adolescente
SC,420490,DESCANSO,0,0,40,0,0,0,0,4,64,2,320,Masc,2017,adolescente
SC,420500,DIONISIO CERQUEIRA,0,0,11,0,0,0,0,0,14,5,82,Masc,2017,adolescente
SC,420510,DONA EMMA,0,0,2,0,0,0,0,0,2,0,15,Masc,2017,adolescente
SC,420515,DOUTOR PEDRINHO,0,0,22,0,0,0,2,2,20,6,186,Masc,2017,adolescente
SC,420517,ENTRE RIOS,0,0,22,0,0,0,0,2,13,2,176,Masc,2017,adolescente
SC,420519,ERMO,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SC,420520,ERVAL VELHO,0,0,16,0,0,0,0,1,0,6,49,Masc,2017,adolescente
SC,420530,FAXINAL DOS GUEDES,0,0,140,0,0,0,6,22,77,15,702,Masc,2017,adolescente
SC,420535,FLOR DO SERTAO,0,0,39,0,0,0,4,6,28,10,228,Masc,2017,adolescente
SC,420540,FLORIANOPOLIS,0,0,320,0,0,0,12,58,267,88,1768,Masc,2017,adolescente
SC,420543,FORMOSA DO SUL,0,0,35,0,0,0,0,7,21,9,172,Masc,2017,adolescente
SC,420545,FORQUILHINHA,0,0,77,0,0,0,2,8,34,2,326,Masc,2017,adolescente
SC,420550,FRAIBURGO,0,0,60,0,0,0,5,11,36,10,447,Masc,2017,adolescente
SC,420555,FREI ROGERIO,0,0,15,0,0,0,0,2,17,3,136,Masc,2017,adolescente
SC,420560,GALVAO,0,0,7,0,0,0,1,0,12,2,45,Masc,2017,adolescente
SC,420570,GAROPABA,0,0,6,0,0,0,0,4,6,0,81,Masc,2017,adolescente
SC,420580,GARUVA,0,0,8,0,0,0,0,4,16,6,77,Masc,2017,adolescente
SC,420590,GASPAR,0,0,0,0,0,0,0,0,0,0,2,Masc,2017,adolescente
SC,420600,GOVERNADOR CELSO RAMOS,0,0,42,0,0,0,2,7,22,4,175,Masc,2017,adolescente
SC,420610,GRAO PARA,0,0,2,0,0,0,0,0,0,2,6,Masc,2017,adolescente
SC,420620,GRAVATAL,0,0,18,0,0,0,0,2,6,5,63,Masc,2017,adolescente
SC,420630,GUABIRUBA,0,0,65,0,0,0,2,10,33,11,323,Masc,2017,adolescente
SC,420640,GUARACIABA,0,0,23,0,0,0,2,2,8,10,170,Masc,2017,adolescente
SC,420650,GUARAMIRIM,0,0,91,0,0,0,8,17,51,7,452,Masc,2017,adolescente
SC,420660,GUARUJA DO SUL,0,0,16,0,0,0,2,1,12,0,95,Masc,2017,adolescente
SC,420665,GUATAMBU,0,0,24,0,0,0,2,5,29,12,173,Masc,2017,adolescente
SC,420670,HERVAL D'OESTE,0,0,69,0,0,0,6,6,52,18,458,Masc,2017,adolescente
SC,420675,IBIAM,0,0,9,0,0,0,0,0,6,0,35,Masc,2017,adolescente
SC,420680,IBICARE,0,0,0,0,0,0,0,0,0,0,4,Masc,2017,adolescente
SC,420690,IBIRAMA,0,0,41,0,0,0,2,6,22,8,213,Masc,2017,adolescente
SC,420700,ICARA,0,0,87,0,0,0,8,14,54,7,476,Masc,2017,adolescente
SC,420710,ILHOTA,0,0,0,0,0,0,0,0,2,2,4,Masc,2017,adolescente
SC,420720,IMARUI,0,0,0,0,0,0,0,0,0,0,1,Masc,2017,adolescente
SC,420730,IMBITUBA,0,0,62,0,0,0,4,6,32,10,331,Masc,2017,adolescente
SC,420740,IMBUIA,0,0,0,0,0,0,0,0,2,0,6,Masc,2017,adolescente
SC,420750,INDAIAL,0,0,138,0,0,0,10,32,114,29,862,Masc,2017,adolescente
SC,420757,IOMERE,0,0,6,0,0,0,0,0,2,0,16,Masc,2017,adolescente
SC,420760,IPIRA,0,0,38,0,0,0,6,18,10,0,249,Masc,2017,adolescente
SC,420765,IPORA DO OESTE,0,0,86,0,0,0,0,10,17,2,434,Masc,2017,adolescente
SC,420768,IPUACU,0,0,12,0,0,0,2,4,11,2,59,Masc,2017,adolescente
SC,420770,IPUMIRIM,0,0,11,0,0,0,0,0,11,2,73,Masc,2017,adolescente
SC,420775,IRACEMINHA,0,0,38,0,0,0,0,2,18,6,257,Masc,2017,adolescente
SC,420780,IRANI,0,0,32,0,0,0,0,0,16,2,190,Masc,2017,adolescente
SC,420785,IRATI,0,0,6,0,0,0,0,2,4,0,30,Masc,2017,adolescente
SC,420790,IRINEOPOLIS,0,0,32,0,0,0,4,4,22,4,151,Masc,2017,adolescente
SC,420810,ITAIOPOLIS,0,0,161,0,0,0,16,30,80,13,935,Masc,2017,adolescente
SC,420820,ITAJAI,0,0,85,0,0,0,2,26,108,26,586,Masc,2017,adolescente
SC,420830,ITAPEMA,0,0,175,0,0,0,6,27,86,24,763,Masc,2017,adolescente
SC,420840,ITAPIRANGA,0,0,22,0,0,0,2,0,12,2,121,Masc,2017,adolescente
SC,420845,ITAPOA,0,0,62,0,0,0,1,6,52,9,284,Masc,2017,adolescente
SC,420800,ITA,0,0,80,0,0,0,1,12,34,4,376,Masc,2017,adolescente
SC,420850,ITUPORANGA,0,0,14,0,0,0,0,0,6,2,70,Masc,2017,adolescente
SC,420860,JABORA,0,0,7,0,0,0,0,2,8,0,36,Masc,2017,adolescente
SC,420870,JACINTO MACHADO,0,0,18,0,0,0,0,0,8,6,86,Masc,2017,adolescente
SC,420880,JAGUARUNA,0,0,90,0,0,0,2,2,45,15,378,Masc,2017,adolescente
SC,420890,JARAGUA DO SUL,0,0,389,0,0,0,26,54,256,76,2194,Masc,2017,adolescente
SC,420895,JARDINOPOLIS,0,0,47,0,0,0,2,4,28,6,220,Masc,2017,adolescente
SC,420900,JOACABA,0,0,101,0,0,0,4,22,84,18,638,Masc,2017,adolescente
SC,420910,JOINVILLE,0,0,450,0,0,0,18,68,338,94,2449,Masc,2017,adolescente
SC,420915,JOSE BOITEUX,0,0,25,0,0,0,0,0,17,7,152,Masc,2017,adolescente
SC,420917,JUPIA,0,0,78,0,0,0,5,12,26,8,335,Masc,2017,adolescente
SC,420920,LACERDOPOLIS,0,0,6,0,0,0,2,1,12,0,59,Masc,2017,adolescente
SC,420930,LAGES,0,0,43,0,0,0,8,11,36,22,323,Masc,2017,adolescente
SC,420940,LAGUNA,0,0,4,0,0,0,2,0,4,4,28,Masc,2017,adolescente
SC,420945,LAJEADO GRANDE,0,0,29,0,0,0,0,0,12,2,131,Masc,2017,adolescente
SC,420950,LAURENTINO,0,0,6,0,0,0,2,0,12,8,37,Masc,2017,adolescente
SC,420960,LAURO MULLER,0,0,137,0,0,0,4,12,101,24,718,Masc,2017,adolescente
SC,420970,LEBON REGIS,0,0,1,0,0,0,0,0,0,0,9,Masc,2017,adolescente
SC,420980,LEOBERTO LEAL,0,0,11,0,0,0,1,8,8,0,80,Masc,2017,adolescente
SC,420985,LINDOIA DO SUL,0,0,2,0,0,0,0,0,4,0,10,Masc,2017,adolescente
SC,420990,LONTRAS,0,0,43,0,0,0,0,4,24,6,184,Masc,2017,adolescente
SC,421000,LUIZ ALVES,0,0,7,0,0,0,0,0,11,8,69,Masc,2017,adolescente
SC,421003,LUZERNA,0,0,25,0,0,0,0,6,19,2,120,Masc,2017,adolescente
SC,421005,MACIEIRA,0,0,19,0,0,0,0,0,12,0,147,Masc,2017,adolescente
SC,421010,MAFRA,0,0,186,0,0,0,4,35,122,35,1285,Masc,2017,adolescente
SC,421020,MAJOR GERCINO,0,0,17,0,0,0,0,2,17,0,98,Masc,2017,adolescente
SC,421030,MAJOR VIEIRA,0,0,0,0,0,0,0,2,0,0,9,Masc,2017,adolescente
SC,421040,MARACAJA,0,0,1,0,0,0,2,2,0,2,15,Masc,2017,adolescente
SC,421050,MARAVILHA,0,0,45,0,0,0,0,5,42,14,295,Masc,2017,adolescente
SC,421055,MAREMA,0,0,8,0,0,0,0,0,15,2,76,Masc,2017,adolescente
SC,421060,MASSARANDUBA,0,0,114,0,0,0,2,10,55,10,498,Masc,2017,adolescente
SC,421070,MATOS COSTA,0,0,8,0,0,0,0,2,5,0,44,Masc,2017,adolescente
SC,421080,MELEIRO,0,0,2,0,0,0,0,0,0,0,8,Masc,2017,adolescente
SC,421085,MIRIM DOCE,0,0,10,0,0,0,2,0,12,2,71,Masc,2017,adolescente
SC,421090,MODELO,0,0,56,0,0,0,0,10,18,3,233,Masc,2017,adolescente
SC,421100,MONDAI,0,0,110,0,0,0,4,18,46,16,507,Masc,2017,adolescente
SC,421105,MONTE CARLO,0,0,103,0,0,0,0,14,32,13,521,Masc,2017,adolescente
SC,421110,MONTE CASTELO,0,0,121,0,0,0,6,8,55,10,509,Masc,2017,adolescente
SC,421120,MORRO DA FUMACA,0,0,146,0,0,0,4,10,78,22,671,Masc,2017,adolescente
SC,421125,MORRO GRANDE,0,0,10,0,0,0,0,2,6,1,62,Masc,2017,adolescente
SC,421130,NAVEGANTES,0,0,56,0,0,0,8,24,67,19,407,Masc,2017,adolescente
SC,421140,NOVA ERECHIM,0,0,19,0,0,0,0,0,14,2,104,Masc,2017,adolescente
SC,421145,NOVA ITABERABA,0,0,105,0,0,0,4,12,35,4,402,Masc,2017,adolescente
SC,421150,NOVA TRENTO,0,0,158,0,0,0,6,25,65,26,712,Masc,2017,adolescente
SC,421160,NOVA VENEZA,0,0,76,0,0,0,2,13,52,8,326,Masc,2017,adolescente
SC,421165,NOVO HORIZONTE,0,0,27,0,0,0,0,2,12,4,126,Masc,2017,adolescente
SC,421170,ORLEANS,0,0,63,0,0,0,4,13,54,8,423,Masc,2017,adolescente
SC,421175,OTACILIO COSTA,0,0,46,0,0,0,2,4,32,11,291,Masc,2017,adolescente
SC,421185,OURO VERDE,0,0,59,0,0,0,8,5,25,0,272,Masc,2017,adolescente
SC,421180,OURO,0,0,0,0,0,0,0,0,2,0,7,Masc,2017,adolescente
SC,421187,PAIAL,0,0,2,0,0,0,0,0,6,0,16,Masc,2017,adolescente
SC,421189,PAINEL,0,0,30,0,0,0,0,2,10,4,126,Masc,2017,adolescente
SC,421190,PALHOCA,0,0,77,0,0,0,2,12,75,11,518,Masc,2017,adolescente
SC,421200,PALMA SOLA,0,0,73,0,0,0,0,4,40,12,384,Masc,2017,adolescente
SC,421205,PALMEIRA,0,0,8,0,0,0,0,0,4,0,27,Masc,2017,adolescente
SC,421210,PALMITOS,0,0,117,0,0,0,4,10,68,18,541,Masc,2017,adolescente
SC,421220,PAPANDUVA,0,0,14,0,0,0,1,4,18,2,89,Masc,2017,adolescente
SC,421223,PARAISO,0,0,54,0,0,0,4,6,37,6,255,Masc,2017,adolescente
SC,421225,PASSO DE TORRES,0,0,26,0,0,0,0,4,14,2,99,Masc,2017,adolescente
SC,421227,PASSOS MAIA,0,0,82,0,0,0,8,12,16,8,377,Masc,2017,adolescente
SC,421230,PAULO LOPES,0,0,30,0,0,0,0,2,16,4,162,Masc,2017,adolescente
SC,421240,PEDRAS GRANDES,0,0,0,0,0,0,0,0,0,0,2,Masc,2017,adolescente
SC,421250,PENHA,0,0,5,0,0,0,0,0,5,2,20,Masc,2017,adolescente
SC,421260,PERITIBA,0,0,4,0,0,0,0,2,4,0,42,Masc,2017,adolescente
SC,421265,PESCARIA BRAVA,0,0,12,0,0,0,0,0,4,0,62,Masc,2017,adolescente
SC,421270,PETROLANDIA,0,0,2,0,0,0,0,0,0,2,10,Masc,2017,adolescente
SC,421290,PINHALZINHO,0,0,72,0,0,0,6,21,59,4,449,Masc,2017,adolescente
SC,421300,PINHEIRO PRETO,0,0,10,0,0,0,0,2,6,4,48,Masc,2017,adolescente
SC,421310,PIRATUBA,0,0,7,0,0,0,0,2,18,0,53,Masc,2017,adolescente
SC,421315,PLANALTO ALEGRE,0,0,40,0,0,0,0,10,14,4,204,Masc,2017,adolescente
SC,421320,POMERODE,0,0,64,0,0,0,0,4,55,11,369,Masc,2017,adolescente
SC,421335,PONTE ALTA DO NORTE,0,0,43,0,0,0,2,2,20,4,177,Masc,2017,adolescente
SC,421330,PONTE ALTA,0,0,25,0,0,0,2,3,23,4,176,Masc,2017,adolescente
SC,421340,PONTE SERRADA,0,0,22,0,0,0,2,0,16,8,133,Masc,2017,adolescente
SC,421350,PORTO BELO,0,0,62,0,0,0,4,10,32,11,344,Masc,2017,adolescente
SC,421360,PORTO UNIAO,0,0,56,0,0,0,2,2,27,12,388,Masc,2017,adolescente
SC,421370,POUSO REDONDO,0,0,31,0,0,0,1,4,32,8,193,Masc,2017,adolescente
SC,421380,PRAIA GRANDE,0,0,23,0,0,0,2,0,8,4,98,Masc,2017,adolescente
SC,421390,PRESIDENTE CASTELLO BRANCO,0,0,29,0,0,0,2,4,5,4,180,Masc,2017,adolescente
SC,421400,PRESIDENTE GETULIO,0,0,25,0,0,0,0,4,17,10,186,Masc,2017,adolescente
SC,421410,PRESIDENTE NEREU,0,0,6,0,0,0,0,2,0,5,31,Masc,2017,adolescente
SC,421415,PRINCESA,0,0,0,0,0,0,0,0,0,1,3,Masc,2017,adolescente
SC,421420,QUILOMBO,0,0,43,0,0,0,8,2,26,4,226,Masc,2017,adolescente
SC,421430,RANCHO QUEIMADO,0,0,24,0,0,0,0,8,16,0,152,Masc,2017,adolescente
SC,421440,RIO DAS ANTAS,0,0,0,0,0,0,0,0,0,0,2,Masc,2017,adolescente
SC,421450,RIO DO CAMPO,0,0,6,0,0,0,0,4,4,6,30,Masc,2017,adolescente
SC,421460,RIO DO OESTE,0,0,18,0,0,0,0,1,13,1,94,Masc,2017,adolescente
SC,421480,RIO DO SUL,0,0,92,0,0,0,0,12,46,17,457,Masc,2017,adolescente
SC,421470,RIO DOS CEDROS,0,0,14,0,0,0,0,2,7,0,74,Masc,2017,adolescente
SC,421490,RIO FORTUNA,0,0,81,0,0,0,0,6,30,10,336,Masc,2017,adolescente
SC,421500,RIO NEGRINHO,0,0,327,0,0,0,8,52,197,24,1921,Masc,2017,adolescente
SC,421505,RIO RUFINO,0,0,13,0,0,0,0,0,6,5,61,Masc,2017,adolescente
SC,421507,RIQUEZA,0,0,10,0,0,0,0,0,4,7,43,Masc,2017,adolescente
SC,421510,RODEIO,0,0,55,0,0,0,4,10,34,14,292,Masc,2017,adolescente
SC,421520,ROMELANDIA,0,0,59,0,0,0,4,6,11,4,278,Masc,2017,adolescente
SC,421530,SALETE,0,0,37,0,0,0,2,2,16,12,186,Masc,2017,adolescente
SC,421535,SALTINHO,0,0,49,0,0,0,0,4,26,10,215,Masc,2017,adolescente
SC,421540,SALTO VELOSO,0,0,42,0,0,0,8,12,18,4,307,Masc,2017,adolescente
SC,421545,SANGAO,0,0,50,0,0,0,0,6,29,8,216,Masc,2017,adolescente
SC,421550,SANTA CECILIA,0,0,24,0,0,0,0,1,9,8,156,Masc,2017,adolescente
SC,421555,SANTA HELENA,0,0,0,0,0,0,0,0,1,0,1,Masc,2017,adolescente
SC,421560,SANTA ROSA DE LIMA,0,0,23,0,0,0,0,0,18,2,129,Masc,2017,adolescente
SC,421565,SANTA ROSA DO SUL,0,0,39,0,0,0,2,4,16,1,254,Masc,2017,adolescente
SC,421568,SANTA TEREZINHA DO PROGRESSO,0,0,34,0,0,0,0,4,8,5,149,Masc,2017,adolescente
SC,421567,SANTA TEREZINHA,0,0,0,0,0,0,0,0,0,0,2,Masc,2017,adolescente
SC,421569,SANTIAGO DO SUL,0,0,0,0,0,0,0,0,2,2,14,Masc,2017,adolescente
SC,421570,SANTO AMARO DA IMPERATRIZ,0,0,172,0,0,0,5,18,93,22,919,Masc,2017,adolescente
SC,421580,SAO BENTO DO SUL,0,0,226,0,0,0,12,18,143,33,1290,Masc,2017,adolescente
SC,421575,SAO BERNARDINO,0,0,52,0,0,0,2,4,28,0,271,Masc,2017,adolescente
SC,421590,SAO BONIFACIO,0,0,39,0,0,0,44,22,27,38,330,Masc,2017,adolescente
SC,421600,SAO CARLOS,0,0,40,0,0,0,4,2,28,6,192,Masc,2017,adolescente
SC,421605,SAO CRISTOVAO DO SUL,0,0,31,0,0,0,0,0,15,5,186,Masc,2017,adolescente
SC,421610,SAO DOMINGOS,0,0,29,0,0,0,4,2,23,16,218,Masc,2017,adolescente
SC,421620,SAO FRANCISCO DO SUL,0,0,10,0,0,0,0,0,3,0,41,Masc,2017,adolescente
SC,421630,SAO JOAO BATISTA,0,0,35,0,0,0,0,6,27,6,196,Masc,2017,adolescente
SC,421635,SAO JOAO DO ITAPERIU,0,0,6,0,0,0,0,2,4,1,41,Masc,2017,adolescente
SC,421625,SAO JOAO DO OESTE,0,0,2,0,0,0,0,2,2,0,48,Masc,2017,adolescente
SC,421640,SAO JOAO DO SUL,0,0,4,0,0,0,0,0,16,0,48,Masc,2017,adolescente
SC,421650,SAO JOAQUIM,0,0,6,0,0,0,0,4,8,0,60,Masc,2017,adolescente
SC,421670,SAO JOSE DO CEDRO,0,0,8,0,0,0,0,0,6,5,61,Masc,2017,adolescente
SC,421680,SAO JOSE DO CERRITO,0,0,2,0,0,0,0,0,0,0,12,Masc,2017,adolescente
SC,421660,SAO JOSE,0,0,139,0,0,0,4,33,102,29,788,Masc,2017,adolescente
SC,421690,SAO LOURENCO DO OESTE,0,0,156,0,0,0,10,21,77,32,770,Masc,2017,adolescente
SC,421700,SAO LUDGERO,0,0,49,0,0,0,0,4,21,6,186,Masc,2017,adolescente
SC,421710,SAO MARTINHO,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SC,421715,SAO MIGUEL DA BOA VISTA,0,0,30,0,0,0,6,0,18,2,148,Masc,2017,adolescente
SC,421720,SAO MIGUEL DO OESTE,0,0,49,0,0,0,0,6,25,7,239,Masc,2017,adolescente
SC,421725,SAO PEDRO DE ALCANTARA,0,0,43,0,0,0,0,2,23,2,191,Masc,2017,adolescente
SC,421730,SAUDADES,0,0,55,0,0,0,0,7,52,10,301,Masc,2017,adolescente
SC,421740,SCHROEDER,0,0,157,0,0,0,2,10,83,18,741,Masc,2017,adolescente
SC,421750,SEARA,0,0,42,0,0,0,2,7,16,8,194,Masc,2017,adolescente
SC,421755,SERRA ALTA,0,0,24,0,0,0,0,4,12,4,144,Masc,2017,adolescente
SC,421760,SIDEROPOLIS,0,0,57,0,0,0,0,2,44,8,313,Masc,2017,adolescente
SC,421770,SOMBRIO,0,0,145,0,0,0,6,13,72,16,684,Masc,2017,adolescente
SC,421775,SUL BRASIL,0,0,20,0,0,0,0,0,6,2,77,Masc,2017,adolescente
SC,421780,TAIO,0,0,28,0,0,0,2,0,18,0,137,Masc,2017,adolescente
SC,421790,TANGARA,0,0,57,0,0,0,6,10,48,10,334,Masc,2017,adolescente
SC,421795,TIGRINHOS,0,0,37,0,0,0,0,0,9,0,152,Masc,2017,adolescente
SC,421800,TIJUCAS,0,0,31,0,0,0,2,8,27,0,163,Masc,2017,adolescente
SC,421810,TIMBE DO SUL,0,0,8,0,0,0,2,2,4,4,63,Masc,2017,adolescente
SC,421825,TIMBO GRANDE,0,0,15,0,0,0,2,5,12,2,104,Masc,2017,adolescente
SC,421820,TIMBO,0,0,136,0,0,0,4,14,97,27,758,Masc,2017,adolescente
SC,421830,TRES BARRAS,0,0,2,0,0,0,0,0,6,2,23,Masc,2017,adolescente
SC,421835,TREVISO,0,0,43,0,0,0,6,8,34,4,283,Masc,2017,adolescente
SC,421840,TREZE DE MAIO,0,0,4,0,0,0,0,6,8,2,70,Masc,2017,adolescente
SC,421850,TREZE TILIAS,0,0,18,0,0,0,0,0,8,2,92,Masc,2017,adolescente
SC,421860,TROMBUDO CENTRAL,0,0,76,0,0,0,2,12,38,6,382,Masc,2017,adolescente
SC,421870,TUBARAO,0,0,18,0,0,0,2,2,8,2,111,Masc,2017,adolescente
SC,421875,TUNAPOLIS,0,0,66,0,0,0,0,0,20,0,266,Masc,2017,adolescente
SC,421880,TURVO,0,0,4,0,0,0,0,0,0,8,24,Masc,2017,adolescente
SC,421885,UNIAO DO OESTE,0,0,4,0,0,0,0,0,4,6,24,Masc,2017,adolescente
SC,421890,URUBICI,0,0,28,0,0,0,2,2,21,6,167,Masc,2017,adolescente
SC,421895,URUPEMA,0,0,10,0,0,0,0,4,4,4,45,Masc,2017,adolescente
SC,421900,URUSSANGA,0,0,253,0,0,0,11,40,133,27,1146,Masc,2017,adolescente
SC,421910,VARGEAO,0,0,60,0,0,0,0,2,27,16,219,Masc,2017,adolescente
SC,421917,VARGEM BONITA,0,0,21,0,0,0,2,4,16,4,133,Masc,2017,adolescente
SC,421915,VARGEM,0,0,43,0,0,0,0,6,19,1,230,Masc,2017,adolescente
SC,421920,VIDAL RAMOS,0,0,30,0,0,0,2,20,14,2,331,Masc,2017,adolescente
SC,421930,VIDEIRA,0,0,17,0,0,0,0,0,11,7,98,Masc,2017,adolescente
SC,421935,VITOR MEIRELES,0,0,6,0,0,0,0,3,10,4,90,Masc,2017,adolescente
SC,421940,WITMARSUM,0,0,4,0,0,0,0,2,4,0,33,Masc,2017,adolescente
SC,421950,XANXERE,0,0,184,0,0,0,2,22,135,35,962,Masc,2017,adolescente
SC,421960,XAVANTINA,0,0,24,0,0,0,1,4,17,11,154,Masc,2017,adolescente
SC,421970,XAXIM,0,0,123,0,0,0,6,14,72,24,677,Masc,2017,adolescente
SC,421985,ZORTEA,0,0,14,0,0,0,0,0,7,0,67,Masc,2017,adolescente
SE,280010,AMPARO DE SAO FRANCISCO,0,0,10,0,0,0,0,0,2,0,25,Masc,2017,adolescente
SE,280020,AQUIDABA,0,0,0,0,0,0,0,0,1,0,11,Masc,2017,adolescente
SE,280030,ARACAJU,0,0,10,0,0,0,1,2,10,0,84,Masc,2017,adolescente
SE,280040,ARAUA,0,0,35,0,0,0,10,15,17,2,280,Masc,2017,adolescente
SE,280050,AREIA BRANCA,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SE,280060,BARRA DOS COQUEIROS,0,0,1,0,0,0,0,2,2,0,21,Masc,2017,adolescente
SE,280067,BOQUIM,0,0,7,0,0,0,0,6,4,0,51,Masc,2017,adolescente
SE,280070,BREJO GRANDE,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SE,280100,CAMPO DO BRITO,0,0,42,0,0,0,9,20,21,2,310,Masc,2017,adolescente
SE,280110,CANHOBA,0,0,0,0,0,0,0,0,0,0,8,Masc,2017,adolescente
SE,280120,CANINDE DE SAO FRANCISCO,0,0,12,0,0,0,2,10,2,0,92,Masc,2017,adolescente
SE,280130,CAPELA,0,0,4,0,0,0,0,2,1,0,18,Masc,2017,adolescente
SE,280140,CARIRA,0,0,14,0,0,0,2,6,4,0,100,Masc,2017,adolescente
SE,280150,CARMOPOLIS,0,0,11,0,0,0,6,17,7,2,161,Masc,2017,adolescente
SE,280160,CEDRO DE SAO JOAO,0,0,26,0,0,0,2,12,20,4,172,Masc,2017,adolescente
SE,280170,CRISTINAPOLIS,0,0,28,0,0,0,2,21,31,2,373,Masc,2017,adolescente
SE,280190,CUMBE,0,0,1,0,0,0,0,0,0,0,1,Masc,2017,adolescente
SE,280200,DIVINA PASTORA,0,0,2,0,0,0,0,2,0,0,12,Masc,2017,adolescente
SE,280210,ESTANCIA,0,0,4,0,0,0,1,0,0,0,18,Masc,2017,adolescente
SE,280220,FEIRA NOVA,0,0,4,0,0,0,0,0,0,0,15,Masc,2017,adolescente
SE,280230,FREI PAULO,0,0,6,0,0,0,0,8,2,0,53,Masc,2017,adolescente
SE,280240,GARARU,0,0,0,0,0,0,0,0,0,1,5,Masc,2017,adolescente
SE,280250,GENERAL MAYNARD,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SE,280260,GRACHO CARDOSO,0,0,0,0,0,0,0,0,0,0,0,Masc,2017,adolescente
SE,280270,ILHA DAS FLORES,0,0,5,0,0,0,0,0,2,0,45,Masc,2017,adolescente
SE,280280,INDIAROBA,0,0,15,0,0,0,4,13,9,0,143,Masc,2017,adolescente
SE,280290,ITABAIANA,0,0,19,0,0,0,2,6,5,1,113,Masc,2017,adolescente
SE,280300,ITABAIANINHA,0,0,62,0,0,0,19,35,36,18,539,Masc,2017,adolescente
