estado_abrev,municipio_id_sdv,macro_id,macro_nome,regional_id,regional_nome
RN,241142,2402,Macrorregião I,24004,4ª Região de Saúde - Caico
RN,240640,2402,Macrorregião I,24005,5ª Região de Saúde - Santa Cruz
RN,240960,2402,Macrorregião I,24003,3ª Região de Saúde - João Camara
RN,240550,2402,Macrorregião I,24003,3ª Região de Saúde - João Camara
RN,241430,2402,Macrorregião I,24004,4ª Região de Saúde - Caico
RN,240165,2402,Macrorregião I,24004,4ª Região de Saúde - Caico
RN,240790,2402,Macrorregião I,24001,1ª Região de Saúde - São Jose de Mipibu
RN,240410,2402,Macrorregião I,24003,3ª Região de Saúde - João Camara
RN,240480,2402,Macrorregião I,24004,4ª Região de Saúde - Caico
PB,251080,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251620,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,250370,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251210,2501,Macrorregião III - Sertão Alto Sertão,25013,13ª Região
PB,251390,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,250430,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,250700,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,251230,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,251450,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,250440,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250070,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251130,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,251340,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251690,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,250480,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,251670,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251660,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,250280,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,251090,2501,Macrorregião III - Sertão Alto Sertão,25013,13ª Região
PB,250900,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,250670,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,250240,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251680,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,250010,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,250800,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,250330,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251280,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,250540,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250077,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,250740,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,251490,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250355,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251000,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,251420,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,250780,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250915,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,251360,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250450,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250939,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250560,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250200,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,251040,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250880,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251320,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,251330,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251020,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250290,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,250260,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250660,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250210,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,251430,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,251350,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250020,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,251720,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,250230,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,250420,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250810,2501,Macrorregião III - Sertão Alto Sertão,25013,13ª Região
PB,251380,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250960,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251392,2501,Macrorregião III - Sertão Alto Sertão,25013,13ª Região
PB,251470,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251440,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251207,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251203,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251100,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250550,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250870,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250205,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251455,2501,Macrorregião III - Sertão Alto Sertão,25011,11ª Região
PB,251300,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250340,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251460,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251335,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250840,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,251398,2501,Macrorregião III - Sertão Alto Sertão,25010,10ª Região
PB,250590,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251570,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250375,2501,Macrorregião III - Sertão Alto Sertão,25013,13ª Região
PB,251710,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251396,2501,Macrorregião III - Sertão Alto Sertão,25013,13ª Região
PB,250937,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,251365,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,251070,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,250410,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,250530,2501,Macrorregião III - Sertão Alto Sertão,25007,7ª Região
PB,250220,2501,Macrorregião III - Sertão Alto Sertão,25009,9ª Região
PB,250115,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251260,2501,Macrorregião III - Sertão Alto Sertão,25006,6ª Região
PB,251465,2501,Macrorregião III - Sertão Alto Sertão,25008,8ª Região
PB,250400,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251250,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250970,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250600,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250830,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250030,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250110,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250040,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250510,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,250130,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,251140,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251270,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250250,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,251200,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251630,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250770,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251240,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,250920,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251650,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251610,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251550,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250160,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,250090,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250610,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251510,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,251540,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251010,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251700,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250990,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250625,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250157,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,251315,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250500,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,250120,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250850,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251110,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251580,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,250215,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,250390,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250170,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250950,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,250053,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250310,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250435,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250535,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,250470,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250153,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,250933,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,251410,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251030,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251400,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250135,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,250407,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251220,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251050,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251480,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251615,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251520,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250650,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251675,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,250057,2502,Macrorregião II - Campina Grande,25003,3ª Região
PB,251060,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250620,2502,Macrorregião II - Campina Grande,25004,4ª Região
PB,251385,2502,Macrorregião II - Campina Grande,25016,16ª Região
PB,251394,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250073,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251740,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251278,2502,Macrorregião II - Campina Grande,25015,15ª Região
PB,250485,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,251065,2502,Macrorregião II - Campina Grande,25005,5ª Região
PB,250750,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,251370,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250180,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250320,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250630,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251530,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250890,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,251120,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250460,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,251600,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251290,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250690,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250150,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250060,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250910,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250300,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250710,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250680,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250100,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250490,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,251190,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,250080,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250190,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250350,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250730,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250940,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250640,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250050,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250860,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,251150,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,251310,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250720,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250570,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250790,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,251180,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250140,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250905,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250980,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250930,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,251597,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,251640,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250820,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250760,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,251500,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250403,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250415,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251160,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250520,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250360,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250523,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,251445,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,251272,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,250380,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,251170,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250527,2503,Macrorregião I - João Pessoa,25014,14ª Região
PB,251593,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251590,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250855,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251276,2503,Macrorregião I - João Pessoa,25001,1ª Região Mata Atlantica
PB,251275,2503,Macrorregião I - João Pessoa,25012,12ª Região
PB,250270,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,250580,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251560,2503,Macrorregião I - João Pessoa,25002,2ª Região
PB,251274,2503,Macrorregião I - João Pessoa,25002,2ª Região
PE,261110,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,260110,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260990,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,261220,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,261260,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,260200,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260530,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,261560,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260300,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,260730,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260875,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,260020,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,261040,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260160,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,261400,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,260515,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,260930,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,261245,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260980,2605,Vale do S.francisco e Araripe,26009,VIII Região de Saúde
PE,261255,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,261430,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,260430,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,261610,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,261520,2605,Vale do S.francisco e Araripe,26011,VII Região de Saúde
PE,260630,2605,Vale do S.francisco e Araripe,26007,IX Região de Saúde
PE,261390,2606,Sertão,26012,XI Região de Saúde
PE,260120,2606,Sertão,26002,VI Região de Saúde
PE,260280,2606,Sertão,26002,VI Região de Saúde
PE,260010,2606,Sertão,26001,X Região de Saúde
PE,260510,2606,Sertão,26002,VI Região de Saúde
PE,261350,2606,Sertão,26012,XI Região de Saúde
PE,261100,2606,Sertão,26002,VI Região de Saúde
PE,261410,2606,Sertão,26002,VI Região de Saúde
PE,261360,2606,Sertão,26001,X Região de Saúde
PE,260570,2606,Sertão,26012,XI Região de Saúde
PE,261460,2606,Sertão,26001,X Região de Saúde
PE,260660,2606,Sertão,26002,VI Região de Saúde
PE,260700,2606,Sertão,26002,VI Região de Saúde
PE,261580,2606,Sertão,26002,VI Região de Saúde
PE,260915,2606,Sertão,26002,VI Região de Saúde
PE,261480,2606,Sertão,26002,VI Região de Saúde
PE,261080,2606,Sertão,26002,VI Região de Saúde
PE,260560,2606,Sertão,26012,XI Região de Saúde
PE,260390,2606,Sertão,26001,X Região de Saúde
PE,261600,2606,Sertão,26002,VI Região de Saúde
PE,261570,2606,Sertão,26012,XI Região de Saúde
PE,260805,2606,Sertão,26002,VI Região de Saúde
PE,260770,2606,Sertão,26001,X Região de Saúde
PE,260392,2606,Sertão,26012,XI Região de Saúde
PE,260180,2606,Sertão,26012,XI Região de Saúde
PE,261247,2606,Sertão,26012,XI Região de Saúde
PE,260690,2606,Sertão,26001,X Região de Saúde
PE,261280,2606,Sertão,26001,X Região de Saúde
PE,261590,2606,Sertão,26001,X Região de Saúde
PE,260250,2606,Sertão,26001,X Região de Saúde
PE,261153,2606,Sertão,26001,X Região de Saúde
PE,261440,2606,Sertão,26001,X Região de Saúde
PE,260340,2606,Sertão,26012,XI Região de Saúde
PE,260710,2606,Sertão,26001,X Região de Saúde
PE,260740,2606,Sertão,26012,XI Região de Saúde
PE,261160,2607,Metropolitana,26010,I Região de Saúde
PE,260790,2607,Metropolitana,26010,I Região de Saúde
PE,260960,2607,Metropolitana,26010,I Região de Saúde
PE,261070,2607,Metropolitana,26010,I Região de Saúde
PE,260290,2607,Metropolitana,26010,I Região de Saúde
PE,260345,2607,Metropolitana,26010,I Região de Saúde
PE,261640,2607,Metropolitana,26010,I Região de Saúde
PE,260680,2607,Metropolitana,26010,I Região de Saúde
PE,261370,2607,Metropolitana,26010,I Região de Saúde
PE,260720,2607,Metropolitana,26010,I Região de Saúde
PE,260005,2607,Metropolitana,26010,I Região de Saúde
PE,260620,2607,Metropolitana,26005,XII Região de Saúde
PE,260400,2607,Metropolitana,26006,II Região de Saúde
PE,261450,2607,Metropolitana,26006,II Região de Saúde
PE,260520,2607,Metropolitana,26008,III Região de Saúde
PE,261060,2607,Metropolitana,26006,II Região de Saúde
PE,260890,2607,Metropolitana,26006,II Região de Saúde
PE,260940,2607,Metropolitana,26010,I Região de Saúde
PE,261000,2607,Metropolitana,26008,III Região de Saúde
PE,261530,2607,Metropolitana,26005,XII Região de Saúde
PE,260140,2607,Metropolitana,26008,III Região de Saúde
PE,261420,2607,Metropolitana,26008,III Região de Saúde
PE,260220,2607,Metropolitana,26006,II Região de Saúde
PE,260070,2607,Metropolitana,26005,XII Região de Saúde
PE,260765,2607,Metropolitana,26005,XII Região de Saúde
PE,261180,2607,Metropolitana,26008,III Região de Saúde
PE,260420,2607,Metropolitana,26008,III Região de Saúde
PE,260950,2607,Metropolitana,26006,II Região de Saúde
PE,260610,2607,Metropolitana,26010,I Região de Saúde
PE,261050,2607,Metropolitana,26006,II Região de Saúde
PE,260775,2607,Metropolitana,26010,I Região de Saúde
PE,260810,2607,Metropolitana,26006,II Região de Saúde
PE,261130,2607,Metropolitana,26010,I Região de Saúde
PE,260040,2607,Metropolitana,26008,III Região de Saúde
PE,261630,2607,Metropolitana,26006,II Região de Saúde
PE,260460,2607,Metropolitana,26005,XII Região de Saúde
PE,260760,2607,Metropolitana,26010,I Região de Saúde
PE,260900,2607,Metropolitana,26005,XII Região de Saúde
PE,261485,2607,Metropolitana,26008,III Região de Saúde
PE,260970,2607,Metropolitana,26006,II Região de Saúde
PE,260540,2607,Metropolitana,26006,II Região de Saúde
PE,260450,2607,Metropolitana,26010,I Região de Saúde
PE,261190,2607,Metropolitana,26008,III Região de Saúde
PE,260850,2607,Metropolitana,26006,II Região de Saúde
PE,260105,2607,Metropolitana,26010,I Região de Saúde
PE,261340,2607,Metropolitana,26008,III Região de Saúde
PE,260590,2607,Metropolitana,26008,III Região de Saúde
PE,260090,2607,Metropolitana,26008,III Região de Saúde
PE,260845,2607,Metropolitana,26006,II Região de Saúde
PE,261150,2607,Metropolitana,26008,III Região de Saúde
PE,261380,2607,Metropolitana,26005,XII Região de Saúde
PE,260780,2607,Metropolitana,26005,XII Região de Saúde
PE,260490,2607,Metropolitana,26006,II Região de Saúde
PE,260550,2607,Metropolitana,26005,XII Região de Saúde
PE,260870,2607,Metropolitana,26008,III Região de Saúde
PE,261550,2607,Metropolitana,26006,II Região de Saúde
PE,261140,2607,Metropolitana,26008,III Região de Saúde
PE,260820,2607,Metropolitana,26008,III Região de Saúde
PE,260415,2607,Metropolitana,26006,II Região de Saúde
PE,261290,2607,Metropolitana,26008,III Região de Saúde
PE,260440,2607,Metropolitana,26010,I Região de Saúde
PE,260270,2607,Metropolitana,26006,II Região de Saúde
PE,261650,2607,Metropolitana,26008,III Região de Saúde
PE,260910,2607,Metropolitana,26006,II Região de Saúde
PE,260150,2607,Metropolitana,26008,III Região de Saúde
PE,260480,2607,Metropolitana,26008,III Região de Saúde
PE,260795,2607,Metropolitana,26008,III Região de Saúde
PE,260920,2607,Metropolitana,26008,III Região de Saúde
PE,260360,2607,Metropolitana,26005,XII Região de Saúde
PE,261618,2607,Metropolitana,26006,II Região de Saúde
PE,261210,2607,Metropolitana,26006,II Região de Saúde
PE,260545,2607,Metropolitana,26010,I Região de Saúde
PE,260410,2608,Agreste,26003,IV Região de Saúde
PE,260600,2608,Agreste,26004,V Região de Saúde
PE,261250,2608,Agreste,26003,IV Região de Saúde
PE,260640,2608,Agreste,26003,IV Região de Saúde
PE,260170,2608,Agreste,26003,IV Região de Saúde
PE,261090,2608,Agreste,26003,IV Região de Saúde
PE,260190,2608,Agreste,26003,IV Região de Saúde
PE,261300,2608,Agreste,26003,IV Região de Saúde
PE,260260,2608,Agreste,26003,IV Região de Saúde
PE,260210,2608,Agreste,26004,V Região de Saúde
PE,260050,2608,Agreste,26004,V Região de Saúde
PE,261540,2608,Agreste,26003,IV Região de Saúde
PE,260880,2608,Agreste,26004,V Região de Saúde
PE,260230,2608,Agreste,26003,IV Região de Saúde
PE,261310,2608,Agreste,26003,IV Região de Saúde
PE,260750,2608,Agreste,26004,V Região de Saúde
PE,260320,2608,Agreste,26004,V Região de Saúde
PE,261500,2608,Agreste,26003,IV Região de Saúde
PE,260370,2608,Agreste,26004,V Região de Saúde
PE,261320,2608,Agreste,26004,V Região de Saúde
PE,260030,2608,Agreste,26003,IV Região de Saúde
PE,260500,2608,Agreste,26003,IV Região de Saúde
PE,261020,2608,Agreste,26003,IV Região de Saúde
PE,261620,2608,Agreste,26003,IV Região de Saúde
PE,260080,2608,Agreste,26003,IV Região de Saúde
PE,261170,2608,Agreste,26003,IV Região de Saúde
PE,260310,2608,Agreste,26003,IV Região de Saúde
PE,261330,2608,Agreste,26003,IV Região de Saúde
PE,261240,2608,Agreste,26003,IV Região de Saúde
PE,260380,2608,Agreste,26004,V Região de Saúde
PE,260350,2608,Agreste,26003,IV Região de Saúde
PE,260650,2608,Agreste,26004,V Região de Saúde
PE,260470,2608,Agreste,26004,V Região de Saúde
PE,260800,2608,Agreste,26003,IV Região de Saúde
PE,260830,2608,Agreste,26004,V Região de Saúde
PE,260060,2608,Agreste,26003,IV Região de Saúde
PE,261270,2608,Agreste,26003,IV Região de Saúde
PE,261230,2608,Agreste,26004,V Região de Saúde
PE,261470,2608,Agreste,26003,IV Região de Saúde
PE,260580,2608,Agreste,26003,IV Região de Saúde
PE,260840,2608,Agreste,26003,IV Região de Saúde
PE,260130,2608,Agreste,26003,IV Região de Saúde
PE,261030,2608,Agreste,26004,V Região de Saúde
PE,260860,2608,Agreste,26004,V Região de Saúde
PE,260825,2608,Agreste,26004,V Região de Saúde
PE,260330,2608,Agreste,26004,V Região de Saúde
PE,261200,2608,Agreste,26003,IV Região de Saúde
PE,261120,2608,Agreste,26003,IV Região de Saúde
PE,260100,2608,Agreste,26004,V Região de Saúde
PE,260240,2608,Agreste,26004,V Região de Saúde
PE,260670,2608,Agreste,26003,IV Região de Saúde
PE,261010,2608,Agreste,26004,V Região de Saúde
PE,261510,2608,Agreste,26004,V Região de Saúde
AL,270030,2703,2ª Macrorregião de Saúde,27007,7ª Região de Saúde
AL,270630,2703,2ª Macrorregião de Saúde,27008,8ª Região de Saúde
AL,270240,2703,2ª Macrorregião de Saúde,27010,10ª Região de Saúde
AL,270800,2703,2ª Macrorregião de Saúde,27009,9ª Região de Saúde
AL,270290,2703,2ª Macrorregião de Saúde,27007,7ª Região de Saúde
AL,270880,2703,2ª Macrorregião de Saúde,27007,7ª Região de Saúde
AL,270840,2703,2ª Macrorregião de Saúde,27009,9ª Região de Saúde
AL,270420,2703,2ª Macrorregião de Saúde,27007,7ª Região de Saúde
AL,270235,2703,2ª Macrorregião de Saúde,27007,7ª Região de Saúde
AL,270310,2703,2ª Macrorregião de Saúde,27008,8ª Região de Saúde
